,username,created_at,verified,followers_count,date,timezone,tweet,nlikes,nreplies,nretweets,lang,sentiment,emotion,hate_speech
6305,16379,1647964874000.0,False,1278,2022-03-22 10:01:14,-600,@usuario @usuario Según tú  url,0,1,0,es,NEU,others,['NEU']
6306,16379,1647964819000.0,False,1278,2022-03-22 10:00:19,-600,"@usuario El europeo del primer mundo, sufriendo en México  url",0,0,0,es,NEG,others,['NEU']
6307,16379,1647964719000.0,False,1278,2022-03-22 09:58:39,-600,"@usuario Tanta palabrería, solo se necesita una, es un acto racista Si o no?",0,0,0,es,NEG,anger,['NEU']
6308,16379,1647964621000.0,False,1278,2022-03-22 09:57:01,-600,@usuario @usuario  url,0,0,0,es,NEU,others,['NEU']
6309,16379,1647963867000.0,False,1278,2022-03-22 09:44:27,-600,@usuario @usuario Es jorgito?,0,0,0,es,NEU,others,['NEU']
6310,16379,1647963746000.0,False,1278,2022-03-22 09:42:26,-600,"@usuario Como han cambiado al ejército, en el vuelo de volaris vi a un militar rubio de pelo largo.  url",6,0,0,es,NEU,others,['NEU']
6311,16379,1647956529000.0,False,1278,2022-03-22 07:42:09,-600,@usuario @usuario  url,0,0,0,es,NEU,others,['NEU']
6312,16379,1647956442000.0,False,1278,2022-03-22 07:40:42,-600,"@usuario 20, fueron 20 ve, como no escuchan, no investigan",0,1,0,es,NEG,anger,['NEU']
6313,16379,1647933494000.0,False,1278,2022-03-22 01:18:14,-600,@usuario @usuario Con leer tu presentación en el perfil cualquiera se da cuenta que tienes dañado el cerebro,0,0,0,es,NEG,others,['NEU']
6314,16379,1647933403000.0,False,1278,2022-03-22 01:16:43,-600,"@usuario Relájese, mejor investigue la proyección de vuelos y pasajeros y a cuantos años, nada llega de la noche a la mañana, todo es un proceso. Ya llegaran más vuelos, hoy sólo fueron 20  url",8,2,0,es,NEU,others,['NEU']
6315,16379,1647933245000.0,False,1278,2022-03-22 01:14:05,-600,@usuario  url,0,0,0,es,NEU,others,['NEU']
6316,16379,1647933188000.0,False,1278,2022-03-22 01:13:08,-600,"@usuario Ya. Ya, relajate ok  url",0,0,0,es,NEU,others,['NEU']
6317,16379,1647933082000.0,False,1278,2022-03-22 01:11:22,-600,"@usuario Relax, tanto coraje te va a hacer daño  url",3,0,0,es,NEG,others,['NEU']
6318,16379,1647932943000.0,False,1278,2022-03-22 01:09:03,-600,"@usuario @usuario Esto va empezando, como se nota que ni siquiera conoces las proyecciones y a cuanto tiempo. Todo es un proceso, no te impacientes ya llegaran los vuelos internacionales y si piensas que no tiene de las principales ciudades del país, más pronto de lo que crees están en trámites  url",2,2,0,es,NEU,others,['NEU']
6319,16379,1647932555000.0,False,1278,2022-03-22 01:02:35,-600,@usuario Y los fachos así.  emoji cara radiante con ojos sonrientes emoji  emoji cara radiante con ojos sonrientes emoji  emoji cara radiante con ojos sonrientes emoji  emoji cara con mano sobre la boca emoji  emoji cara con mano sobre la boca emoji   url,0,0,0,es,NEU,others,['NEU']
6320,16379,1647932363000.0,False,1278,2022-03-22 00:59:23,-600,@usuario @usuario Qué rápido se les olvidó la amenaza esa de López en el 2022nos vemos en las urnas porque eres nuestro empleado y te vamos a despedir. Ni tu abuela te cree,0,0,0,es,NEG,anger,['NEU']
6321,16379,1647932179000.0,False,1278,2022-03-22 00:56:19,-600,@usuario Y yo así  emoji cara radiante con ojos sonrientes emoji  emoji cara radiante con ojos sonrientes emoji  emoji cara radiante con ojos sonrientes emoji  emoji cara con mano sobre la boca emoji   url,0,0,0,es,NEU,others,['NEU']
6322,16379,1647931376000.0,False,1278,2022-03-22 00:42:56,-600,"@usuario @usuario No te preocupes ni te retuerzas de la pena, ya dijeron ustedes que no lo van a usar, pero por favor cumplan, no como cuando dijeron que se iban si ganaba López y aquí siguen rebuznando.",5,2,0,es,NEG,anger,['NEU']
6323,16379,1647931236000.0,False,1278,2022-03-22 00:40:36,-600,"@usuario Esto es provisional, no te claves  url",6,0,1,es,NEU,others,['NEU']
6324,16379,1647931171000.0,False,1278,2022-03-22 00:39:31,-600,@usuario No se dan cuenta que denigran y ofenden al pueblo trabajador. A todos los empleados de la construcción en su afán de criticar o denostar al presidente.,0,0,0,es,NEG,anger,['NEU']
6325,16379,1647931039000.0,False,1278,2022-03-22 00:37:19,-600,"@usuario @usuario @usuario Es que ellos son europeos, presos en un país de cosas nacas como los Tlacoyos",2,0,0,es,NEG,anger,['hateful']
6326,16379,1647930915000.0,False,1278,2022-03-22 00:35:15,-600,"@usuario @usuario Normas sanitarias, no me digas que sabes qué es eso?",2,0,0,es,NEG,others,['NEU']
6327,16379,1647930818000.0,False,1278,2022-03-22 00:33:38,-600,@usuario @usuario Mejor vender tlayudas y no lo poco de dignidad como otros.  url,0,0,0,es,NEG,anger,['NEU']
6328,16379,1647930502000.0,False,1278,2022-03-22 00:28:22,-600,@usuario @usuario 350 estelas de luz? Y luego porque no les creen  url,2,3,0,es,NEG,anger,['NEU']
6329,16379,1647930367000.0,False,1278,2022-03-22 00:26:07,-600,@usuario @usuario Sigue llorando  url,9,4,1,es,NEG,sadness,['NEU']
6330,16379,1647930234000.0,False,1278,2022-03-22 00:23:54,-600,"@usuario 20 vuelos hubo, todo al tiempo, todo al tiempo, cada vez serán más",1,0,0,es,NEU,others,['NEU']
6331,16379,1647905724000.0,False,1278,2022-03-21 17:35:24,-600,@usuario @usuario @usuario La Estela de luz costó 1300 millones y el aeropuerto 114 mil millones,0,1,0,es,NEG,anger,['NEU']
6332,16379,1647904268000.0,False,1278,2022-03-21 17:11:08,-600,"@usuario @usuario @usuario @usuario Es un bot, ignoralo. Ni al caso",0,2,0,es,NEG,anger,['NEU']
6333,16379,1647898219000.0,False,1278,2022-03-21 15:30:19,-600,@usuario @usuario @usuario  url,0,0,0,es,NEU,others,['NEU']
6334,16379,1647898167000.0,False,1278,2022-03-21 15:29:27,-600,@usuario  url,1,0,0,es,NEU,others,['NEU']
6335,16379,1647898130000.0,False,1278,2022-03-21 15:28:50,-600,@usuario @usuario Les faltó poner que vergüenza.  emoji cara radiante con ojos sonrientes emoji  emoji cara radiante con ojos sonrientes emoji  emoji cara con mano sobre la boca emoji  emoji cara con mano sobre la boca emoji,1,0,0,es,NEU,others,['NEU']
6336,16379,1647898078000.0,False,1278,2022-03-21 15:27:58,-600,@usuario @usuario  url,0,0,0,es,NEU,others,['NEU']
6337,16379,1647898040000.0,False,1278,2022-03-21 15:27:20,-600,@usuario  url,1,0,0,es,NEU,others,['NEU']
6338,16379,1647897941000.0,False,1278,2022-03-21 15:25:41,-600,"@usuario @usuario Vulgar, corriente, ordinaria, deja ver si adivino... Tu madre?",1,0,0,es,NEG,anger,"['hateful', 'targeted', 'aggressive']"
6339,16379,1647895973000.0,False,1278,2022-03-21 14:52:53,-600,"@usuario @usuario @usuario Dejala, terminará loca cuando vaya en el José Ramón 874",4,1,0,es,NEG,others,"['hateful', 'targeted', 'aggressive']"
6340,16379,1647895928000.0,False,1278,2022-03-21 14:52:08,-600,@usuario @usuario Eso mismo pienso yo pero de ti.,1,0,0,es,NEG,others,['NEU']
6341,16379,1647895334000.0,False,1278,2022-03-21 14:42:14,-600,"@usuario @usuario Te faltó decir, pobres niños con cáncer.  url",0,0,0,es,NEG,sadness,['NEU']
6342,16379,1647894237000.0,False,1278,2022-03-21 14:23:57,-600,"@usuario @usuario @usuario Ahora la palabra favorita, nos va a costar. Primero paga, que para la miseria que has de pagar tal vez se cambia un foco de alumbrado público o no eso.",5,0,1,es,NEG,anger,['NEU']
6343,16379,1647894118000.0,False,1278,2022-03-21 14:21:58,-600,"@usuario @usuario @usuario Dime tú, con esa cara de nopal",2,0,0,es,NEU,others,['NEU']
6344,16379,1647894055000.0,False,1278,2022-03-21 14:20:55,-600,"@usuario @usuario Checa el de volaris nada que ver, quien se puede creer esa estupidez más que tu.  url",8,0,0,es,NEG,anger,['NEU']
6345,16379,1647893926000.0,False,1278,2022-03-21 14:18:46,-600,@usuario Casi no se nota que es falso todo lo que publicas.  url,40,0,1,es,NEG,others,['NEU']
6346,16379,1647893689000.0,False,1278,2022-03-21 14:14:49,-600,@usuario Y la falta de cerebro a que sabe? Solo un pendejo como tu cree que ese piso es nuevo.,1,0,0,es,NEG,anger,['NEU']
6347,16379,1647892703000.0,False,1278,2022-03-21 13:58:23,-600,@usuario Dale chance cada 5 minutos aventaba espuma  url,1,0,0,es,NEU,others,['NEU']
6348,16379,1647892621000.0,False,1278,2022-03-21 13:57:01,-600,"@usuario Así en todo el mundo me imagino, porque la mayoría te llevas hasta 4 horas porque están a las afueras de la cd. Usted piensa con las patas",4,0,0,es,NEG,others,['NEU']
6349,16379,1647892400000.0,False,1278,2022-03-21 13:53:20,-600,"@usuario @usuario Relax, vaya a desquitar su sueldo, cuanto gana el bodoque?  url",4,0,0,es,NEG,others,['NEU']
6350,16379,1647892237000.0,False,1278,2022-03-21 13:50:37,-600,@usuario @usuario Pinche bot a Chatsrpm  url,0,1,0,en,NEU,others,['NEU']
6351,16379,1647892174000.0,False,1278,2022-03-21 13:49:34,-600,@usuario @usuario Mejor ve buscando una mejor excusa para cuando empiecen a hacer vuelos internacionales. Todo a su tiempo,0,1,0,es,NEU,others,['NEU']
6352,16379,1647889132000.0,False,1278,2022-03-21 12:58:52,-600,@usuario @usuario @usuario  url,1,0,0,es,NEU,others,['NEU']
6353,16379,1647889037000.0,False,1278,2022-03-21 12:57:17,-600,"@usuario Pregunta seria, con las lágrimas de hoy de todos los derechairos se podrá apoyar la, sequía en NL?",3,1,0,es,NEG,others,['NEU']
6354,16379,1647888842000.0,False,1278,2022-03-21 12:54:02,-600,@usuario @usuario @usuario Ya solo falta que ponga la foto de lela tellez cazando.,1,1,0,es,NEU,others,['NEU']
6355,16379,1647888741000.0,False,1278,2022-03-21 12:52:21,-600,"@usuario Lo que pasa es que son europeos, están aquí por el dictador Amlo. Nos están salvando que no seamos como Venezuela.",1,1,0,es,NEG,others,"['hateful', 'aggressive']"
6356,16379,1647886513000.0,False,1278,2022-03-21 12:15:13,-600,@usuario @usuario @usuario @usuario @usuario A mi también me cae muy bien.,0,0,0,es,POS,joy,['NEU']
6357,16379,1647885936000.0,False,1278,2022-03-21 12:05:36,-600,@usuario @usuario @usuario @usuario @usuario Andale con ese.,1,1,0,es,NEU,others,['NEU']
6358,16379,1647885880000.0,False,1278,2022-03-21 12:04:40,-600,"@usuario @usuario Se dicen feministas, humanistas, incluyentes y toda la oposición se la ha pasado con su racismo, clasismo, mirando a todos por encima del hombro. Basura es lo que son",0,0,0,es,NEG,anger,['NEU']
6359,16379,1647885215000.0,False,1278,2022-03-21 11:53:35,-600,@usuario @usuario  url,0,0,0,es,NEU,others,['NEU']
6360,16379,1647884630000.0,False,1278,2022-03-21 11:43:50,-600,"@usuario @usuario Lo más seguro, se guió con el del twit de más de 3 mil pesos de viaje.",19,2,0,es,NEU,others,['NEU']
6361,16379,1647884309000.0,False,1278,2022-03-21 11:38:29,-600,@usuario @usuario  url,2,1,1,es,NEU,others,['NEU']
6362,16379,1647884044000.0,False,1278,2022-03-21 11:34:04,-600,@usuario Relax.  url,0,0,0,en,NEU,others,['NEU']
6363,16379,1647883949000.0,False,1278,2022-03-21 11:32:29,-600,"@usuario Relájate, ya cuando vuelvan lo hacen de nuevo. Ok  url",27,1,0,es,NEU,others,['NEU']
6364,16379,1647881865000.0,False,1278,2022-03-21 10:57:45,-600,@usuario Hinchado de tantos corajes,1,0,1,es,NEG,anger,['NEU']
6365,16379,1647881402000.0,False,1278,2022-03-21 10:50:02,-600,@usuario @usuario Terminará amandolo  emoji cara sonriendo con corazones emoji  emoji cara sonriendo con corazones emoji  emoji cara sonriendo con corazones emoji,0,0,0,es,NEU,joy,['NEU']
6366,16379,1647881363000.0,False,1278,2022-03-21 10:49:23,-600,"@usuario @usuario Lo está promoviendo, estás sordo. Debe estar agradecido Destapó a Chumel.",1,0,0,es,NEG,others,['NEU']
6367,16379,1647880231000.0,False,1278,2022-03-21 10:30:31,-600,@usuario @usuario  url,0,0,0,es,NEU,others,['NEU']
6368,16379,1647879567000.0,False,1278,2022-03-21 10:19:27,-600,"@usuario @usuario @usuario Vieja ridícula, fox decía Hoy, esta frase es de stuar little y es famosa por los tik tok, perdón sabe que es tik tok?",0,0,0,es,NEG,others,"['hateful', 'targeted', 'aggressive']"
6369,16379,1647879257000.0,False,1278,2022-03-21 10:14:17,-600,"@usuario @usuario @usuario @usuario Esta mejor esta, cuando la vea la ñora, tal resurja el amor  url",0,0,0,es,NEU,others,['hateful']
6370,16379,1647878904000.0,False,1278,2022-03-21 10:08:24,-600,"@usuario @usuario No tienes cara de estar pendiente, tienes cara de estar pendejo, solo hiciste una pregunta y yo conteste. Pero veo que te proyéctate, A chaspt, vaya al mundo de lis muertos, ha de ser borolista que ama todo eso de muertos y armas, Don Anubis  emoji cara con mano sobre la boca emoji",2,2,0,es,NEG,anger,['NEU']
6371,16379,1647878069000.0,False,1278,2022-03-21 09:54:29,-600,"@usuario @usuario Mi vido, lo han pasado un montón de veces en la mañanera, el diseño es espectacular. Están trabajando en ello, si no te has dado cuenta todavía no se inaugura. Ya cuando esté funcionando se podrá criticar",3,3,0,es,POS,others,['NEU']
6372,16379,1647877396000.0,False,1278,2022-03-21 09:43:16,-600,"@usuario @usuario Pelear? Lo está promoviendo, no escuchaste idiota",0,1,0,es,NEG,anger,['NEU']
6373,16379,1647877310000.0,False,1278,2022-03-21 09:41:50,-600,@usuario  url,0,0,0,es,NEU,others,['NEU']
6374,16379,1647877218000.0,False,1278,2022-03-21 09:40:18,-600,@usuario  url,0,0,0,es,NEU,others,['NEU']
6375,16379,1647877033000.0,False,1278,2022-03-21 09:37:13,-600,@usuario Por qué todos los de la oposición se estarán poniendo tan feos,0,0,0,es,NEG,others,['NEU']
6376,16379,1647876931000.0,False,1278,2022-03-21 09:35:31,-600,@usuario Cuando vean el tren se van a desmayar.,46,9,11,es,NEG,others,['NEU']
6377,16379,1647876684000.0,False,1278,2022-03-21 09:31:24,-600,"@usuario Está empezando la cosecha de este gobierno. Pero no se preocupen sigan intentando ser oposición, van bien.",0,0,0,es,NEU,others,['NEU']
6378,16379,1647876077000.0,False,1278,2022-03-21 09:21:17,-600,@usuario Todos los días ocupados tirando  emoji caca con ojos emoji  emoji caca con ojos emoji  y ahí ni sintieron que se hizo un aeropuerto y sigue una refinería y un tren.,5,0,1,es,NEG,anger,['NEU']
6379,16379,1647875946000.0,False,1278,2022-03-21 09:19:06,-600,"@usuario @usuario @usuario @usuario Pobre ignorante, es el medio de información por excelencia, cambiará una y mil veces y el radio seguirá vigente. Ahí tu ignorancia",0,0,0,es,NEG,anger,['NEU']
6380,16379,1647875677000.0,False,1278,2022-03-21 09:14:37,-600,@usuario @usuario Ardor?,0,0,0,es,NEG,others,['NEU']
6381,16379,1647842003000.0,False,1278,2022-03-20 23:53:23,-600,@usuario @usuario De verdad que es una ofensa que este señor publique esto. Es no tener madre ni abuela.,5,0,0,es,NEG,anger,['NEU']
6382,16379,1647840577000.0,False,1278,2022-03-20 23:29:37,-600,@usuario Pensé que te estabas viendo al espejo.  url,0,0,0,es,NEG,others,['NEU']
6383,16379,1647840006000.0,False,1278,2022-03-20 23:20:06,-600,@usuario Así estarán mañana.  url,4,0,0,es,NEU,others,['NEU']
6384,16379,1647839982000.0,False,1278,2022-03-20 23:19:42,-600,@usuario Ya compraron ustedes la vitacilina esta agotada.  url,1,0,0,es,NEG,others,['NEU']
6385,16379,1647839756000.0,False,1278,2022-03-20 23:15:56,-600,"@usuario Pago por ver si un día ven a este misogino en el AIFA, exhiban",1,0,1,es,NEG,anger,['NEU']
6386,16379,1647839480000.0,False,1278,2022-03-20 23:11:20,-600,@usuario @usuario Felipe Calderón compró un avión.  url,0,0,0,es,NEG,others,['NEU']
6387,16379,1647836899000.0,False,1278,2022-03-20 22:28:19,-600,@usuario  url,0,0,0,es,NEU,others,['NEU']
6388,16379,1647836225000.0,False,1278,2022-03-20 22:17:05,-600,"@usuario Ay no, no me digas, que mortificación  url",2,0,0,es,NEG,surprise,['NEU']
6389,16379,1647835854000.0,False,1278,2022-03-20 22:10:54,-600,@usuario @usuario Es más cerrada que el * de un muñeco,0,0,0,es,NEG,others,"['hateful', 'targeted', 'aggressive']"
6390,16379,1647835698000.0,False,1278,2022-03-20 22:08:18,-600,"@usuario Comprenderla por favor, quería hueso y no le dieron ni chocolate.",3,0,0,es,NEG,others,['NEU']
6391,16379,1647835428000.0,False,1278,2022-03-20 22:03:48,-600,@usuario Se necesita ser un pendejo para llamar pseudo al presidente elegido democráticamente de la manera más contundente de la historia de México. Simio tenías que ser.  url,0,1,0,es,NEG,anger,['NEU']
6392,16379,1647835194000.0,False,1278,2022-03-20 21:59:54,-600,@usuario @usuario @usuario @usuario  url,0,0,0,es,NEU,others,['NEU']
6393,16379,1647824994000.0,False,1278,2022-03-20 19:09:54,-600,"@usuario @usuario Bot ubicate en el tema, esta hablando de la refinería.",0,0,0,es,NEG,others,['NEU']
6394,16379,1647824626000.0,False,1278,2022-03-20 19:03:46,-600,@usuario @usuario @usuario Emocionada de más y el lo sabe. Pero no la culpo.  emoji cara sonriendo con corazones emoji,0,0,0,es,POS,others,['NEU']
6395,16379,1647824410000.0,False,1278,2022-03-20 19:00:10,-600,@usuario Como me molesta que hagan esto. La diplomacia ante todo a estos niveles es básica y obligatoria.,0,0,0,es,NEG,anger,['NEU']
6396,16379,1647808267000.0,False,1278,2022-03-20 14:31:07,-600,"@usuario @usuario @usuario @usuario Mira, que pronto se les olvidó la amenaza esa de López nos vemos en las urnas en 2022, claro como cada vez menos los apoyan, 6 gobiernos de edo, perderán en este año, eso duele.",0,0,0,es,NEG,anger,['NEU']
6397,16379,1647797268000.0,False,1278,2022-03-20 11:27:48,-600,@usuario Aquí me consuelo creyendo que todos los que opinan reciben beca del inquilino de palacio. Si eso te hace sentir mejor. Muy tu engaño,0,1,0,es,NEG,others,['NEU']
6398,16379,1647797119000.0,False,1278,2022-03-20 11:25:19,-600,"@usuario @usuario @usuario @usuario Y tu sabes mucho cuando preguntas la pendejada, ay no me preguntaron, mi familia tampoco, tu lo haz dicho animal, ESTADÍSTICA",2,1,0,es,NEG,anger,['NEU']
6399,16379,1647794541000.0,False,1278,2022-03-20 10:42:21,-600,@usuario  url,0,0,0,es,NEU,others,['NEU']
6400,16379,1647794444000.0,False,1278,2022-03-20 10:40:44,-600,"@usuario @usuario @usuario @usuario Este estúpido no sabe cómo se realizan los posteos y porcentajes, y que está comprobado que el grado de error es o 6 para arriba o 6 para abajo, no más",1,1,0,es,NEG,anger,['NEU']
6401,16379,1647793548000.0,False,1278,2022-03-20 10:25:48,-600,@usuario  url,0,0,0,es,NEU,others,['NEU']
6402,16379,1647793339000.0,False,1278,2022-03-20 10:22:19,-600,@usuario @usuario @usuario @usuario @usuario Pero si yo te encuentro a ti defectos yo te los voy a señalar en tu cara y si tu me encuentras defectos YO te los voy a señalar en tu cara.  url,0,0,0,es,NEU,others,['NEU']
6403,16379,1647792838000.0,False,1278,2022-03-20 10:13:58,-600,@usuario Pues algo más o menos así.  url,1,0,1,es,NEU,others,['NEU']
6404,16379,1647791253000.0,False,1278,2022-03-20 09:47:33,-600,"@usuario @usuario @usuario @usuario Me pregunto, quién en su sano juicio, con un moño negro tiene ganas de andar en redes aventando kk, solo un resentido frustrado. Respetese, tenga dignidad, aunque sea un ápice. Y mañana mejor no entre a las redes.  url",1,2,0,es,NEG,anger,['NEU']
6405,16379,1647790985000.0,False,1278,2022-03-20 09:43:05,-600,"@usuario @usuario @usuario @usuario Sin vuelos? Dirás pocos y por algo se empieza, mientras tanto tú revuelcate en el lodo de coraje que ya mañana se inaugura eso que gritaban hace 3 años que no se iba a hacer. Santo calladon de hocico.",0,2,0,es,NEG,anger,['NEU']
6406,16379,1647755253000.0,False,1278,2022-03-19 23:47:33,-600,"@usuario Y eso como para que seria bueno, ya esta hecho, si no les gusta pues hacen otro o el de Texcoco cuando regresen al poder, solo que desde el año 1 para que lo terminen",8,1,2,es,NEG,others,['NEU']
6407,16379,1647753895000.0,False,1278,2022-03-19 23:24:55,-600,"@usuario @usuario @usuario @usuario Casi 200 mil twits o eres una nini, o te pagan a destajo, quien en su sano juicio va a estar twiteando como pendejo todo el día todos los días. Ponte a hacer algo de provecho. Arrastrada  url",0,0,0,es,NEG,anger,"['hateful', 'targeted', 'aggressive']"
6408,16379,1647753412000.0,False,1278,2022-03-19 23:16:52,-600,@usuario @usuario @usuario @usuario  url,0,0,0,es,NEU,others,['NEU']
6409,16379,1647750713000.0,False,1278,2022-03-19 22:31:53,-600,@usuario @usuario Vitacilina?,0,0,0,es,NEU,others,['NEU']
6410,16379,1647750651000.0,False,1278,2022-03-19 22:30:51,-600,@usuario Mejor quien se llevó mi hueso.,6,0,0,es,NEG,others,['NEU']
6411,16379,1647750594000.0,False,1278,2022-03-19 22:29:54,-600,@usuario @usuario Aquí bien sonriente la  emoji perro emoji,1,0,0,es,NEU,others,['NEU']
6412,16379,1647748967000.0,False,1278,2022-03-19 22:02:47,-600,@usuario  url,0,0,0,es,NEU,others,['NEU']
6413,16379,1647748185000.0,False,1278,2022-03-19 21:49:45,-600,@usuario  url,5,0,1,es,NEU,others,['NEU']
6414,16379,1647748153000.0,False,1278,2022-03-19 21:49:13,-600,@usuario @usuario @usuario  url,0,0,0,es,NEU,others,['NEU']
6415,16379,1647746660000.0,False,1278,2022-03-19 21:24:20,-600,@usuario El huésped de palacio. Te falta el kks y todas esas cosas que dicen.  url,0,1,0,es,NEG,others,['NEU']
6416,16379,1647744518000.0,False,1278,2022-03-19 20:48:38,-600,@usuario @usuario @usuario @usuario  url,1,1,0,es,NEU,others,['NEU']
6417,16379,1647735059000.0,False,1278,2022-03-19 18:10:59,-600,@usuario @usuario @usuario Ok. Pero bueno primero paga.  url,0,1,0,es,NEU,others,['NEU']
6418,16379,1647731571000.0,False,1278,2022-03-19 17:12:51,-600,@usuario @usuario @usuario Pare de sufrir. No vea que la felicidad de este padre veo que le hace daño.,1,0,0,es,NEG,sadness,['NEU']
6419,16379,1647731093000.0,False,1278,2022-03-19 17:04:53,-600,@usuario @usuario @usuario @usuario Los bots. Ya hizo toda una historia esta cosa lo que sea.  url,0,0,0,es,NEG,others,['NEU']
6420,16379,1647730920000.0,False,1278,2022-03-19 17:02:00,-600,"@usuario @usuario @usuario Dice emocionados, no dice celebran. Y de donde sacas que ellos están resentidos, todos estamos haciendo conjeturas sobre una foto. Espero entiendas la diferencia",0,2,0,es,NEG,anger,['NEU']
6421,16379,1647730732000.0,False,1278,2022-03-19 16:58:52,-600,@usuario @usuario @usuario @usuario  url,0,0,0,es,NEU,others,['NEU']
6422,16379,1647730352000.0,False,1278,2022-03-19 16:52:32,-600,@usuario Veo que al que le ardió es a otro.  url,0,0,0,es,NEG,others,['NEU']
6423,16379,1647730112000.0,False,1278,2022-03-19 16:48:32,-600,@usuario Eres el pendejete del video. Siga con su análisis  url,0,1,0,es,NEG,anger,['NEU']
6424,16379,1647728774000.0,False,1278,2022-03-19 16:26:14,-600,"@usuario @usuario @usuario Triste la tuya que no entiendes que toda la conversación se basa en conjeturas, juzgan porque ven a una familia de escasos recursos alegrarse por un aeropuerto. Que no imaginas que tal vez su alegría es porque confiaban que se haría, solo por eso, una promesa cumplida de Amlo.",0,3,0,es,NEG,sadness,['NEU']
6425,16379,1647728348000.0,False,1278,2022-03-19 16:19:08,-600,"@usuario @usuario @usuario Porque el afán estúpido de generalizar todo? Estamos hablando de las personas de la foto. Si quieres te mando para 2 bolsita de seso. Digo, por eso de la deducción.",0,2,0,es,NEG,anger,['NEU']
6426,16379,1647728243000.0,False,1278,2022-03-19 16:17:23,-600,"@usuario @usuario @usuario Pues es muy su problema no el tuyo, tu tienes casi 70 mil twits aventando kk y sigues igual en 3 años aventando la misma  emoji caca con ojos emoji  emoji caca con ojos emoji cual es la diferencia.?",2,1,0,es,NEG,anger,['NEU']
6427,16379,1647728099000.0,False,1278,2022-03-19 16:14:59,-600,@usuario @usuario @usuario No interactuo más de 2 opiniones con bots. Chatrpm  url,0,1,0,es,NEG,anger,['NEU']
6428,16379,1647725882000.0,False,1278,2022-03-19 15:38:02,-600,@usuario  url,1,0,0,es,NEU,others,['NEU']
6429,16379,1647725711000.0,False,1278,2022-03-19 15:35:11,-600,"@usuario Ten por seguro que ahí andarán, pago por ver.  emoji cara radiante con ojos sonrientes emoji  emoji cara radiante con ojos sonrientes emoji  emoji cara radiante con ojos sonrientes emoji  Hay que evidenciar los pirque tanto chngn que no lo usarán y doble contra sencillo que si.",1,1,0,es,NEU,others,['NEU']
6430,16379,1647725372000.0,False,1278,2022-03-19 15:29:32,-600,"@usuario Mira, tiene linda sonrisa  url",0,0,0,es,POS,others,['NEU']
6431,16379,1647724592000.0,False,1278,2022-03-19 15:16:32,-600,"@usuario @usuario @usuario En tu utopía tal vez. Pero desde que el mundo es mundo cuando a uno le va bien es porque a otro le va mal. Pará que el doctor esté bien, alguien se enferma. Pará el mecánico a alguien se le tiene que descomponer un coche y así un sin fin de etc.",0,2,0,es,NEG,others,['NEU']
6432,16379,1647723623000.0,False,1278,2022-03-19 15:00:23,-600,@usuario @usuario @usuario O tal vez su felicidad solo es porque es la desdicha de todos los que dijeron que no se haría y mira. Ya lo van a inaugurar.,0,4,0,es,NEG,others,['NEU']
6433,16379,1647723545000.0,False,1278,2022-03-19 14:59:05,-600,@usuario @usuario Esta es de las  emoji cara de payaso emoji  que solo les da felicidad algo cuando tiene un beneficio. Si no le salpica no es bueno.,0,3,0,es,NEG,anger,['NEU']
6434,16379,1647723368000.0,False,1278,2022-03-19 14:56:08,-600,"@usuario @usuario @usuario Vergüenza te debería de dar abrir la boca porque cada que hacen este tipo de opiniones lo único que hacen es confirmar la miseria y oportunismo de todos los gobiernos anteriores, lo último que veían era por el pobre.",0,2,0,es,NEG,anger,['NEU']
6435,16379,1647723117000.0,False,1278,2022-03-19 14:51:57,-600,@usuario Pues así habla  emoji cara radiante con ojos sonrientes emoji  emoji cara radiante con ojos sonrientes emoji  emoji cara radiante con ojos sonrientes emoji   url,0,0,0,es,NEU,others,['NEU']
6436,16379,1647722602000.0,False,1278,2022-03-19 14:43:22,-600,"@usuario @usuario Pues tu  no cantas mal las rancheras, eres algo incomoda para la vista.  url",1,0,0,es,NEG,others,['hateful']
6437,16379,1647722556000.0,False,1278,2022-03-19 14:42:36,-600,"@usuario @usuario @usuario Creo que no hay espejos en su casa, los eliminó su madre por eso de los traumas.",5,0,0,es,NEG,others,['NEU']
6438,16379,1647722291000.0,False,1278,2022-03-19 14:38:11,-600,@usuario Y los fachos  url,0,0,1,es,NEG,anger,['NEU']
6439,16379,1647712874000.0,False,1278,2022-03-19 12:01:14,-600,"@usuario @usuario @usuario Primero exigían la revocación porque según ustedes lo iban a sacar, hasta amenazaban nos vemos en las urnas, como cada vez son más miseria ahora que no quieren, quien los entiende.",2,1,0,es,NEG,anger,['NEU']
6440,16379,1647712148000.0,False,1278,2022-03-19 11:49:08,-600,@usuario  url,0,1,0,es,NEU,others,['NEU']
6441,16379,1647712110000.0,False,1278,2022-03-19 11:48:30,-600,"@usuario @usuario Orale, tiene bonita sonrisa el bodoque, no lo había notado.  url",0,0,0,es,POS,others,['NEU']
6442,16379,1647711943000.0,False,1278,2022-03-19 11:45:43,-600,"@usuario Por mi piensa lo que quieras, me da igual.  url",0,1,0,es,NEU,others,['NEU']
6443,16379,1647711767000.0,False,1278,2022-03-19 11:42:47,-600,@usuario @usuario Ni eso hacen bien  url,0,0,0,es,NEG,anger,['NEU']
6444,16379,1647711713000.0,False,1278,2022-03-19 11:41:53,-600,@usuario  url,0,1,0,es,NEU,others,['NEU']
